ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CB,2020-06-03,0,0,0,0,0,0
CE,2020-06-03,4,4,0,0,0,0
CL,2020-06-03,25,25,0,0,0,0
CM,2020-06-03,46,43,0,2,1,0
CN,2020-06-03,6,6,0,0,0,0
CT,2020-06-03,148,118,0,4,26,0
EX,2020-06-03,0,0,0,0,0,0
GA,2020-06-03,0,0,0,0,0,0
IB,2020-06-03,3,3,0,0,0,0
MC,2020-06-03,1,1,0,0,0,0
MD,2020-06-03,135,135,0,0,0,0
ML,2020-06-03,0,0,0,0,0,0
NC,2020-06-03,6,6,0,0,0,0
PV,2020-06-03,11,6,0,5,0,0
RI,2020-06-03,2,2,0,0,0,0
VC,2020-06-03,10,1,0,0,0,9
AN,2020-06-04,5,5,0,0,0,0
AR,2020-06-04,8,8,0,0,0,0
AS,2020-06-04,0,0,0,0,0,0
CB,2020-06-04,0,0,0,0,0,0
CE,2020-06-04,0,0,0,0,0,0
CL,2020-06-04,29,27,0,0,2,0
CM,2020-06-04,48,37,0,2,9,0
CN,2020-06-04,1,1,0,0,0,0
CT,2020-06-04,144,111,0,3,30,0
EX,2020-06-04,3,3,0,0,0,0
GA,2020-06-04,3,3,0,0,0,0
IB,2020-06-04,6,6,0,0,0,0
MC,2020-06-04,1,1,0,0,0,0
MD,2020-06-04,75,75,0,0,0,0
ML,2020-06-04,0,0,0,0,0,0
NC,2020-06-04,11,11,0,0,0,0
PV,2020-06-04,14,9,0,5,0,0
RI,2020-06-04,2,2,0,0,0,0
VC,2020-06-04,10,3,0,0,0,7
AN,2020-06-05,9,9,0,0,0,0
AR,2020-06-05,5,5,0,0,0,0
AS,2020-06-05,2,2,0,0,0,0
CB,2020-06-05,2,2,0,0,0,0
CE,2020-06-05,0,0,0,0,0,0
CL,2020-06-05,37,37,0,0,0,0
CM,2020-06-05,39,38,0,1,0,0
CN,2020-06-05,1,1,0,0,0,0
CT,2020-06-05,194,162,0,6,26,0
EX,2020-06-05,0,0,0,0,0,0
GA,2020-06-05,3,3,0,0,0,0
IB,2020-06-05,2,2,0,0,0,0
MC,2020-06-05,1,1,0,0,0,0
MD,2020-06-05,129,129,0,0,0,0
ML,2020-06-05,0,0,0,0,0,0
NC,2020-06-05,6,6,0,0,0,0
PV,2020-06-05,17,11,0,6,0,0
RI,2020-06-05,2,2,0,0,0,0
VC,2020-06-05,8,0,0,0,0,8
AN,2020-06-06,6,6,0,0,0,0
AR,2020-06-06,5,5,0,0,0,0
AS,2020-06-06,2,2,0,0,0,0
CB,2020-06-06,0,0,0,0,0,0
CE,2020-06-06,0,0,0,0,0,0
CL,2020-06-06,12,12,0,0,0,0
CM,2020-06-06,25,25,0,0,0,0
CN,2020-06-06,2,2,0,0,0,0
CT,2020-06-06,72,71,0,1,0,0
EX,2020-06-06,0,0,0,0,0,0
GA,2020-06-06,3,3,0,0,0,0
IB,2020-06-06,2,2,0,0,0,0
MC,2020-06-06,3,3,0,0,0,0
MD,2020-06-06,89,89,0,0,0,0
ML,2020-06-06,0,0,0,0,0,0
NC,2020-06-06,3,3,0,0,0,0
PV,2020-06-06,23,8,0,15,0,0
RI,2020-06-06,2,2,0,0,0,0
VC,2020-06-06,7,3,0,0,0,4
AN,2020-06-07,2,2,0,0,0,0
AR,2020-06-07,3,3,0,0,0,0
AS,2020-06-07,1,1,0,0,0,0
CB,2020-06-07,3,3,0,0,0,0
CE,2020-06-07,0,0,0,0,0,0
CL,2020-06-07,12,12,0,0,0,0
CM,2020-06-07,13,12,0,0,1,0
CN,2020-06-07,1,1,0,0,0,0
CT,2020-06-07,67,61,0,3,2,1
EX,2020-06-07,1,1,0,0,0,0
GA,2020-06-07,1,1,0,0,0,0
IB,2020-06-07,5,5,0,0,0,0
MC,2020-06-07,0,0,0,0,0,0
MD,2020-06-07,73,73,0,0,0,0
ML,2020-06-07,0,0,0,0,0,0
NC,2020-06-07,6,6,0,0,0,0
PV,2020-06-07,25,12,0,13,0,0
RI,2020-06-07,1,1,0,0,0,0
VC,2020-06-07,7,0,0,0,0,7
AN,2020-06-08,6,6,0,0,0,0
AR,2020-06-08,5,5,0,0,0,0
AS,2020-06-08,0,0,0,0,0,0
CB,2020-06-08,1,1,0,0,0,0
CE,2020-06-08,0,0,0,0,0,0
CL,2020-06-08,35,35,0,0,0,0
CM,2020-06-08,39,36,0,1,2,0
CN,2020-06-08,2,2,0,0,0,0
CT,2020-06-08,136,118,0,5,13,0
EX,2020-06-08,1,1,0,0,0,0
GA,2020-06-08,4,4,0,0,0,0
IB,2020-06-08,3,3,0,0,0,0
MC,2020-06-08,2,2,0,0,0,0
MD,2020-06-08,132,132,0,0,0,0
ML,2020-06-08,0,0,0,0,0,0
NC,2020-06-08,1,1,0,0,0,0
PV,2020-06-08,18,14,0,4,0,0
RI,2020-06-08,0,0,0,0,0,0
VC,2020-06-08,6,2,0,0,0,4
AN,2020-06-09,6,6,0,0,0,0
AR,2020-06-09,11,11,0,0,0,0
AS,2020-06-09,0,0,0,0,0,0
CB,2020-06-09,1,1,0,0,0,0
CE,2020-06-09,0,0,0,0,0,0
CL,2020-06-09,31,29,0,0,2,0
CM,2020-06-09,30,29,0,1,0,0
CN,2020-06-09,2,2,0,0,0,0
CT,2020-06-09,96,64,0,1,31,0
EX,2020-06-09,3,2,1,0,0,0
GA,2020-06-09,2,2,0,0,0,0
IB,2020-06-09,1,1,0,0,0,0
MC,2020-06-09,2,2,0,0,0,0
MD,2020-06-09,124,124,0,0,0,0
ML,2020-06-09,1,1,0,0,0,0
NC,2020-06-09,6,6,0,0,0,0
PV,2020-06-09,22,11,0,11,0,0
RI,2020-06-09,1,1,0,0,0,0
VC,2020-06-09,9,2,0,0,0,7
AN,2020-06-10,6,6,0,0,0,0
AR,2020-06-10,2,2,0,0,0,0
AS,2020-06-10,0,0,0,0,0,0
CB,2020-06-10,1,0,0,0,0,1
CE,2020-06-10,0,0,0,0,0,0
CL,2020-06-10,17,16,0,0,1,0
CM,2020-06-10,33,29,0,2,2,0
CN,2020-06-10,1,1,0,0,0,0
CT,2020-06-10,146,93,0,5,47,1
EX,2020-06-10,1,1,0,0,0,0
GA,2020-06-10,0,0,0,0,0,0
IB,2020-06-10,4,4,0,0,0,0
MC,2020-06-10,1,1,0,0,0,0
MD,2020-06-10,89,89,0,0,0,0
ML,2020-06-10,0,0,0,0,0,0
NC,2020-06-10,5,5,0,0,0,0
PV,2020-06-10,16,6,0,10,0,0
RI,2020-06-10,0,0,0,0,0,0
VC,2020-06-10,2,1,0,0,0,1
AN,2020-06-11,5,5,0,0,0,0
AR,2020-06-11,6,6,0,0,0,0
AS,2020-06-11,3,3,0,0,0,0
CB,2020-06-11,4,4,0,0,0,0
CE,2020-06-11,0,0,0,0,0,0
CL,2020-06-11,16,16,0,0,0,0
CM,2020-06-11,16,14,0,1,1,0
CN,2020-06-11,2,2,0,0,0,0
CT,2020-06-11,127,83,0,4,39,1
EX,2020-06-11,0,0,0,0,0,0
GA,2020-06-11,2,2,0,0,0,0
IB,2020-06-11,4,4,0,0,0,0
MC,2020-06-11,0,0,0,0,0,0
MD,2020-06-11,70,70,0,0,0,0
ML,2020-06-11,0,0,0,0,0,0
NC,2020-06-11,1,1,0,0,0,0
PV,2020-06-11,18,9,0,9,0,0
RI,2020-06-11,1,1,0,0,0,0
VC,2020-06-11,11,0,0,0,0,11
AN,2020-06-12,5,5,0,0,0,0
AR,2020-06-12,4,4,0,0,0,0
AS,2020-06-12,0,0,0,0,0,0
CB,2020-06-12,1,1,0,0,0,0
CE,2020-06-12,0,0,0,0,0,0
CL,2020-06-12,19,19,0,0,0,0
CM,2020-06-12,24,22,0,0,2,0
CN,2020-06-12,5,5,0,0,0,0
CT,2020-06-12,124,93,0,3,28,0
EX,2020-06-12,1,1,0,0,0,0
GA,2020-06-12,3,3,0,0,0,0
IB,2020-06-12,7,7,0,0,0,0
MC,2020-06-12,0,0,0,0,0,0
MD,2020-06-12,127,127,0,0,0,0
ML,2020-06-12,0,0,0,0,0,0
NC,2020-06-12,2,2,0,0,0,0
PV,2020-06-12,27,19,0,8,0,0
RI,2020-06-12,0,0,0,0,0,0
VC,2020-06-12,12,3,0,0,0,9
AN,2020-06-13,4,4,0,0,0,0
AR,2020-06-13,5,5,0,0,0,0
AS,2020-06-13,0,0,0,0,0,0
CB,2020-06-13,1,1,0,0,0,0
CE,2020-06-13,0,0,0,0,0,0
CL,2020-06-13,15,14,0,0,1,0
CM,2020-06-13,11,11,0,0,0,0
CN,2020-06-13,2,2,0,0,0,0
CT,2020-06-13,53,49,0,3,1,0
EX,2020-06-13,1,1,0,0,0,0
GA,2020-06-13,0,0,0,0,0,0
IB,2020-06-13,2,2,0,0,0,0
MC,2020-06-13,1,1,0,0,0,0
MD,2020-06-13,57,57,0,0,0,0
ML,2020-06-13,0,0,0,0,0,0
NC,2020-06-13,1,1,0,0,0,0
PV,2020-06-13,31,9,0,22,0,0
RI,2020-06-13,2,2,0,0,0,0
VC,2020-06-13,3,0,0,0,0,3
AN,2020-06-14,4,4,0,0,0,0
AR,2020-06-14,3,2,0,0,1,0
AS,2020-06-14,0,0,0,0,0,0
CB,2020-06-14,1,1,0,0,0,0
CE,2020-06-14,0,0,0,0,0,0
CL,2020-06-14,9,8,0,0,1,0
CM,2020-06-14,16,16,0,0,0,0
CN,2020-06-14,1,1,0,0,0,0
CT,2020-06-14,60,54,0,4,1,1
EX,2020-06-14,1,1,0,0,0,0
GA,2020-06-14,2,2,0,0,0,0
IB,2020-06-14,4,4,0,0,0,0
MC,2020-06-14,3,3,0,0,0,0
MD,2020-06-14,65,65,0,0,0,0
ML,2020-06-14,0,0,0,0,0,0
NC,2020-06-14,2,2,0,0,0,0
PV,2020-06-14,29,8,0,21,0,0
RI,2020-06-14,1,1,0,0,0,0
VC,2020-06-14,2,1,0,0,0,1
AN,2020-06-15,6,6,0,0,0,0
AR,2020-06-15,6,6,0,0,0,0
AS,2020-06-15,0,0,0,0,0,0
CB,2020-06-15,1,1,0,0,0,0
CE,2020-06-15,0,0,0,0,0,0
CL,2020-06-15,12,12,0,0,0,0
CM,2020-06-15,21,20,0,1,0,0
CN,2020-06-15,0,0,0,0,0,0
CT,2020-06-15,105,80,0,4,20,1
EX,2020-06-15,5,5,0,0,0,0
GA,2020-06-15,4,4,0,0,0,0
IB,2020-06-15,3,3,0,0,0,0
MC,2020-06-15,2,2,0,0,0,0
MD,2020-06-15,139,139,0,0,0,0
ML,2020-06-15,1,1,0,0,0,0
NC,2020-06-15,4,4,0,0,0,0
PV,2020-06-15,26,17,0,9,0,0
RI,2020-06-15,0,0,0,0,0,0
VC,2020-06-15,10,3,0,0,0,7
AN,2020-06-16,12,12,0,0,0,0
AR,2020-06-16,10,10,0,0,0,0
AS,2020-06-16,1,1,0,0,0,0
CB,2020-06-16,2,2,0,0,0,0
CE,2020-06-16,0,0,0,0,0,0
CL,2020-06-16,40,39,0,0,1,0
CM,2020-06-16,35,34,0,0,1,0
CN,2020-06-16,2,2,0,0,0,0
CT,2020-06-16,94,77,0,3,14,0
EX,2020-06-16,2,2,0,0,0,0
GA,2020-06-16,1,1,0,0,0,0
IB,2020-06-16,4,4,0,0,0,0
MC,2020-06-16,1,1,0,0,0,0
MD,2020-06-16,75,75,0,0,0,0
ML,2020-06-16,0,0,0,0,0,0
NC,2020-06-16,13,13,0,0,0,0
PV,2020-06-16,19,11,0,8,0,0
RI,2020-06-16,1,1,0,0,0,0
VC,2020-06-16,12,2,0,0,0,10
AN,2020-06-17,10,10,0,0,0,0
AR,2020-06-17,6,6,0,0,0,0
AS,2020-06-17,0,0,0,0,0,0
CB,2020-06-17,3,3,0,0,0,0
CE,2020-06-17,0,0,0,0,0,0
CL,2020-06-17,15,15,0,0,0,0
CM,2020-06-17,19,18,0,1,0,0
CN,2020-06-17,14,14,0,0,0,0
CT,2020-06-17,106,88,0,2,15,1
EX,2020-06-17,7,7,0,0,0,0
GA,2020-06-17,4,4,0,0,0,0
IB,2020-06-17,4,4,0,0,0,0
MC,2020-06-17,2,2,0,0,0,0
MD,2020-06-17,84,84,0,0,0,0
ML,2020-06-17,0,0,0,0,0,0
NC,2020-06-17,4,4,0,0,0,0
PV,2020-06-17,17,7,0,10,0,0
RI,2020-06-17,0,0,0,0,0,0
VC,2020-06-17,12,2,0,0,0,10
AN,2020-06-18,25,25,0,0,0,0
AR,2020-06-18,18,18,0,0,0,0
AS,2020-06-18,0,0,0,0,0,0
CB,2020-06-18,3,3,0,0,0,0
CE,2020-06-18,0,0,0,0,0,0
CL,2020-06-18,13,12,0,0,1,0
CM,2020-06-18,22,20,0,1,1,0
CN,2020-06-18,0,0,0,0,0,0
CT,2020-06-18,108,93,0,1,14,0
EX,2020-06-18,4,4,0,0,0,0
GA,2020-06-18,2,2,0,0,0,0
IB,2020-06-18,5,5,0,0,0,0
MC,2020-06-18,2,2,0,0,0,0
MD,2020-06-18,66,66,0,0,0,0
ML,2020-06-18,0,0,0,0,0,0
NC,2020-06-18,6,6,0,0,0,0
PV,2020-06-18,18,9,0,9,0,0
RI,2020-06-18,1,1,0,0,0,0
VC,2020-06-18,8,2,0,0,0,6
AN,2020-06-19,9,9,0,0,0,0
AR,2020-06-19,24,24,0,0,0,0
AS,2020-06-19,0,0,0,0,0,0
CB,2020-06-19,0,0,0,0,0,0
CE,2020-06-19,0,0,0,0,0,0
CL,2020-06-19,13,12,0,0,1,0
CM,2020-06-19,28,27,0,1,0,0
CN,2020-06-19,1,1,0,0,0,0
CT,2020-06-19,102,89,0,0,13,0
EX,2020-06-19,2,2,0,0,0,0
GA,2020-06-19,2,2,0,0,0,0
IB,2020-06-19,8,8,0,0,0,0
MC,2020-06-19,3,3,0,0,0,0
MD,2020-06-19,72,72,0,0,0,0
ML,2020-06-19,0,0,0,0,0,0
NC,2020-06-19,8,8,0,0,0,0
PV,2020-06-19,19,10,0,9,0,0
RI,2020-06-19,0,0,0,0,0,0
VC,2020-06-19,10,1,0,0,0,9
AN,2020-06-20,15,15,0,0,0,0
AR,2020-06-20,30,30,0,0,0,0
AS,2020-06-20,0,0,0,0,0,0
CB,2020-06-20,4,4,0,0,0,0
CE,2020-06-20,0,0,0,0,0,0
CL,2020-06-20,17,16,0,0,1,0
CM,2020-06-20,29,27,0,1,1,0
CN,2020-06-20,11,11,0,0,0,0
CT,2020-06-20,93,91,0,0,2,0
EX,2020-06-20,1,1,0,0,0,0
GA,2020-06-20,2,2,0,0,0,0
IB,2020-06-20,3,3,0,0,0,0
MC,2020-06-20,3,3,0,0,0,0
MD,2020-06-20,60,60,0,0,0,0
ML,2020-06-20,0,0,0,0,0,0
NC,2020-06-20,4,4,0,0,0,0
PV,2020-06-20,16,4,0,12,0,0
RI,2020-06-20,1,1,0,0,0,0
VC,2020-06-20,4,0,0,0,0,4
AN,2020-06-21,11,11,0,0,0,0
AR,2020-06-21,37,36,0,0,1,0
AS,2020-06-21,0,0,0,0,0,0
CB,2020-06-21,4,4,0,0,0,0
CE,2020-06-21,0,0,0,0,0,0
CL,2020-06-21,5,5,0,0,0,0
CM,2020-06-21,18,16,0,2,0,0
CN,2020-06-21,2,2,0,0,0,0
CT,2020-06-21,83,82,0,0,1,0
EX,2020-06-21,5,5,0,0,0,0
GA,2020-06-21,6,6,0,0,0,0
IB,2020-06-21,2,2,0,0,0,0
MC,2020-06-21,5,5,0,0,0,0
MD,2020-06-21,34,34,0,0,0,0
ML,2020-06-21,2,2,0,0,0,0
NC,2020-06-21,15,15,0,0,0,0
PV,2020-06-21,13,6,0,7,0,0
RI,2020-06-21,0,0,0,0,0,0
VC,2020-06-21,8,1,0,0,0,7
AN,2020-06-22,17,17,0,0,0,0
AR,2020-06-22,41,41,0,0,0,0
AS,2020-06-22,0,0,0,0,0,0
CB,2020-06-22,1,1,0,0,0,0
CE,2020-06-22,0,0,0,0,0,0
CL,2020-06-22,14,14,0,0,0,0
CM,2020-06-22,26,22,0,4,0,0
CN,2020-06-22,0,0,0,0,0,0
CT,2020-06-22,129,108,0,0,21,0
EX,2020-06-22,1,1,0,0,0,0
GA,2020-06-22,0,0,0,0,0,0
IB,2020-06-22,1,1,0,0,0,0
MC,2020-06-22,4,4,0,0,0,0
MD,2020-06-22,49,48,0,1,0,0
ML,2020-06-22,0,0,0,0,0,0
NC,2020-06-22,18,18,0,0,0,0
PV,2020-06-22,20,9,0,11,0,0
RI,2020-06-22,0,0,0,0,0,0
VC,2020-06-22,8,4,0,0,0,4
AN,2020-06-23,13,13,0,0,0,0
AR,2020-06-23,29,29,0,0,0,0
AS,2020-06-23,0,0,0,0,0,0
CB,2020-06-23,1,1,0,0,0,0
CE,2020-06-23,0,0,0,0,0,0
CL,2020-06-23,33,32,0,0,1,0
CM,2020-06-23,40,39,0,1,0,0
CN,2020-06-23,6,6,0,0,0,0
CT,2020-06-23,140,121,0,1,18,0
EX,2020-06-23,5,5,0,0,0,0
GA,2020-06-23,5,5,0,0,0,0
IB,2020-06-23,5,5,0,0,0,0
MC,2020-06-23,5,5,0,0,0,0
MD,2020-06-23,49,49,0,0,0,0
ML,2020-06-23,0,0,0,0,0,0
NC,2020-06-23,8,8,0,0,0,0
PV,2020-06-23,17,5,0,12,0,0
RI,2020-06-23,1,1,0,0,0,0
VC,2020-06-23,11,4,0,0,0,7
AN,2020-06-24,96,96,0,0,0,0
AR,2020-06-24,53,52,0,0,1,0
AS,2020-06-24,0,0,0,0,0,0
CB,2020-06-24,3,3,0,0,0,0
CE,2020-06-24,0,0,0,0,0,0
CL,2020-06-24,16,16,0,0,0,0
CM,2020-06-24,32,30,0,2,0,0
CN,2020-06-24,1,1,0,0,0,0
CT,2020-06-24,108,104,0,3,0,1
EX,2020-06-24,1,1,0,0,0,0
GA,2020-06-24,5,5,0,0,0,0
IB,2020-06-24,3,3,0,0,0,0
MC,2020-06-24,7,7,0,0,0,0
MD,2020-06-24,37,36,0,0,0,1
ML,2020-06-24,0,0,0,0,0,0
NC,2020-06-24,10,10,0,0,0,0
PV,2020-06-24,25,14,0,11,0,0
RI,2020-06-24,1,1,0,0,0,0
VC,2020-06-24,8,1,0,0,0,7
AN,2020-06-25,24,24,0,0,0,0
AR,2020-06-25,43,43,0,0,0,0
AS,2020-06-25,0,0,0,0,0,0
CB,2020-06-25,0,0,0,0,0,0
CE,2020-06-25,0,0,0,0,0,0
CL,2020-06-25,16,16,0,0,0,0
CM,2020-06-25,26,26,0,0,0,0
CN,2020-06-25,1,1,0,0,0,0
CT,2020-06-25,157,127,0,4,25,1
EX,2020-06-25,4,4,0,0,0,0
GA,2020-06-25,11,11,0,0,0,0
IB,2020-06-25,3,3,0,0,0,0
MC,2020-06-25,5,5,0,0,0,0
MD,2020-06-25,47,47,0,0,0,0
ML,2020-06-25,0,0,0,0,0,0
NC,2020-06-25,6,6,0,0,0,0
PV,2020-06-25,13,5,0,8,0,0
RI,2020-06-25,0,0,0,0,0,0
VC,2020-06-25,9,0,0,0,0,9
AN,2020-06-26,20,20,0,0,0,0
AR,2020-06-26,18,18,0,0,0,0
AS,2020-06-26,0,0,0,0,0,0
CB,2020-06-26,3,3,0,0,0,0
CE,2020-06-26,0,0,0,0,0,0
CL,2020-06-26,13,13,0,0,0,0
CM,2020-06-26,22,21,0,0,1,0
CN,2020-06-26,1,1,0,0,0,0
CT,2020-06-26,219,175,0,5,37,2
EX,2020-06-26,0,0,0,0,0,0
GA,2020-06-26,4,4,0,0,0,0
IB,2020-06-26,10,10,0,0,0,0
MC,2020-06-26,8,8,0,0,0,0
MD,2020-06-26,59,59,0,0,0,0
ML,2020-06-26,0,0,0,0,0,0
NC,2020-06-26,7,7,0,0,0,0
PV,2020-06-26,16,10,0,6,0,0
RI,2020-06-26,0,0,0,0,0,0
VC,2020-06-26,15,3,0,0,0,12
AN,2020-06-27,16,16,0,0,0,0
AR,2020-06-27,50,50,0,0,0,0
AS,2020-06-27,0,0,0,0,0,0
CB,2020-06-27,1,1,0,0,0,0
CE,2020-06-27,0,0,0,0,0,0
CL,2020-06-27,11,11,0,0,0,0
CM,2020-06-27,27,25,0,2,0,0
CN,2020-06-27,0,0,0,0,0,0
CT,2020-06-27,136,132,0,3,1,0
EX,2020-06-27,4,4,0,0,0,0
GA,2020-06-27,9,9,0,0,0,0
IB,2020-06-27,5,5,0,0,0,0
MC,2020-06-27,7,7,0,0,0,0
MD,2020-06-27,38,38,0,0,0,0
ML,2020-06-27,0,0,0,0,0,0
NC,2020-06-27,7,7,0,0,0,0
PV,2020-06-27,14,6,0,8,0,0
RI,2020-06-27,0,0,0,0,0,0
VC,2020-06-27,16,1,0,0,0,15
AN,2020-06-28,25,25,0,0,0,0
AR,2020-06-28,21,21,0,0,0,0
AS,2020-06-28,0,0,0,0,0,0
CB,2020-06-28,0,0,0,0,0,0
CE,2020-06-28,0,0,0,0,0,0
CL,2020-06-28,6,6,0,0,0,0
CM,2020-06-28,27,24,0,3,0,0
CN,2020-06-28,0,0,0,0,0,0
CT,2020-06-28,119,114,0,4,0,1
EX,2020-06-28,4,4,0,0,0,0
GA,2020-06-28,9,9,0,0,0,0
IB,2020-06-28,5,5,0,0,0,0
MC,2020-06-28,3,3,0,0,0,0
MD,2020-06-28,28,27,0,0,0,1
ML,2020-06-28,0,0,0,0,0,0
NC,2020-06-28,2,2,0,0,0,0
PV,2020-06-28,16,6,0,10,0,0
RI,2020-06-28,2,2,0,0,0,0
VC,2020-06-28,12,0,0,0,0,12
AN,2020-06-29,21,21,0,0,0,0
AR,2020-06-29,26,26,0,0,0,0
AS,2020-06-29,1,1,0,0,0,0
CB,2020-06-29,0,0,0,0,0,0
CE,2020-06-29,0,0,0,0,0,0
CL,2020-06-29,10,10,0,0,0,0
CM,2020-06-29,24,23,0,0,1,0
CN,2020-06-29,0,0,0,0,0,0
CT,2020-06-29,205,184,0,5,15,1
EX,2020-06-29,6,6,0,0,0,0
GA,2020-06-29,10,9,0,1,0,0
IB,2020-06-29,9,9,0,0,0,0
MC,2020-06-29,9,9,0,0,0,0
MD,2020-06-29,57,57,0,0,0,0
ML,2020-06-29,0,0,0,0,0,0
NC,2020-06-29,1,1,0,0,0,0
PV,2020-06-29,20,9,0,11,0,0
RI,2020-06-29,1,1,0,0,0,0
VC,2020-06-29,19,2,0,0,0,17
AN,2020-06-30,26,26,0,0,0,0
AR,2020-06-30,39,39,0,0,0,0
AS,2020-06-30,0,0,0,0,0,0
CB,2020-06-30,1,1,0,0,0,0
CE,2020-06-30,0,0,0,0,0,0
CL,2020-06-30,13,13,0,0,0,0
CM,2020-06-30,31,28,0,3,0,0
CN,2020-06-30,5,5,0,0,0,0
CT,2020-06-30,207,183,0,7,16,1
EX,2020-06-30,8,8,0,0,0,0
GA,2020-06-30,16,16,0,0,0,0
IB,2020-06-30,3,3,0,0,0,0
MC,2020-06-30,3,3,0,0,0,0
MD,2020-06-30,65,65,0,0,0,0
ML,2020-06-30,0,0,0,0,0,0
NC,2020-06-30,3,3,0,0,0,0
PV,2020-06-30,24,13,0,11,0,0
RI,2020-06-30,0,0,0,0,0,0
VC,2020-06-30,20,7,0,1,0,12
AN,2020-07-01,24,24,0,0,0,0
AR,2020-07-01,38,38,0,0,0,0
AS,2020-07-01,1,1,0,0,0,0
CB,2020-07-01,1,1,0,0,0,0
CE,2020-07-01,0,0,0,0,0,0
CL,2020-07-01,10,9,0,0,1,0
CM,2020-07-01,29,29,0,0,0,0
CN,2020-07-01,8,8,0,0,0,0
CT,2020-07-01,318,290,0,8,19,1
EX,2020-07-01,9,9,0,0,0,0
GA,2020-07-01,20,20,0,0,0,0
IB,2020-07-01,4,4,0,0,0,0
MC,2020-07-01,5,5,0,0,0,0
MD,2020-07-01,43,43,0,0,0,0
ML,2020-07-01,0,0,0,0,0,0
NC,2020-07-01,6,6,0,0,0,0
PV,2020-07-01,15,7,0,8,0,0
RI,2020-07-01,0,0,0,0,0,0
VC,2020-07-01,23,4,0,0,0,19
AN,2020-07-02,15,15,0,0,0,0
AR,2020-07-02,23,23,0,0,0,0
AS,2020-07-02,0,0,0,0,0,0
CB,2020-07-02,2,2,0,0,0,0
CE,2020-07-02,0,0,0,0,0,0
CL,2020-07-02,9,9,0,0,0,0
CM,2020-07-02,27,26,0,0,1,0
CN,2020-07-02,1,1,0,0,0,0
CT,2020-07-02,254,234,0,3,17,0
EX,2020-07-02,4,4,0,0,0,0
GA,2020-07-02,17,17,0,0,0,0
IB,2020-07-02,3,3,0,0,0,0
MC,2020-07-02,2,2,0,0,0,0
MD,2020-07-02,33,33,0,0,0,0
ML,2020-07-02,0,0,0,0,0,0
NC,2020-07-02,5,5,0,0,0,0
PV,2020-07-02,15,10,0,5,0,0
RI,2020-07-02,0,0,0,0,0,0
VC,2020-07-02,23,5,0,0,0,18
AN,2020-07-03,26,26,0,0,0,0
AR,2020-07-03,45,44,0,0,1,0
AS,2020-07-03,0,0,0,0,0,0
CB,2020-07-03,1,1,0,0,0,0
CE,2020-07-03,0,0,0,0,0,0
CL,2020-07-03,11,11,0,0,0,0
CM,2020-07-03,27,25,0,2,0,0
CN,2020-07-03,4,4,0,0,0,0
CT,2020-07-03,289,279,0,2,8,0
EX,2020-07-03,8,8,0,0,0,0
GA,2020-07-03,25,25,0,0,0,0
IB,2020-07-03,4,4,0,0,0,0
MC,2020-07-03,3,3,0,0,0,0
MD,2020-07-03,52,52,0,0,0,0
ML,2020-07-03,0,0,0,0,0,0
NC,2020-07-03,7,7,0,0,0,0
PV,2020-07-03,24,13,0,11,0,0
RI,2020-07-03,0,0,0,0,0,0
VC,2020-07-03,16,2,0,0,0,14
AN,2020-07-04,23,23,0,0,0,0
AR,2020-07-04,32,32,0,0,0,0
AS,2020-07-04,0,0,0,0,0,0
CB,2020-07-04,1,1,0,0,0,0
CE,2020-07-04,0,0,0,0,0,0
CL,2020-07-04,8,8,0,0,0,0
CM,2020-07-04,21,19,0,2,0,0
CN,2020-07-04,3,3,0,0,0,0
CT,2020-07-04,275,272,0,2,1,0
EX,2020-07-04,4,4,0,0,0,0
GA,2020-07-04,17,17,0,0,0,0
IB,2020-07-04,3,3,0,0,0,0
MC,2020-07-04,6,6,0,0,0,0
MD,2020-07-04,33,33,0,0,0,0
ML,2020-07-04,0,0,0,0,0,0
NC,2020-07-04,5,5,0,0,0,0
PV,2020-07-04,22,7,0,15,0,0
RI,2020-07-04,0,0,0,0,0,0
VC,2020-07-04,7,3,0,0,0,4
AN,2020-07-05,18,18,0,0,0,0
AR,2020-07-05,35,35,0,0,0,0
AS,2020-07-05,0,0,0,0,0,0
CB,2020-07-05,1,1,0,0,0,0
CE,2020-07-05,0,0,0,0,0,0
CL,2020-07-05,3,3,0,0,0,0
CM,2020-07-05,14,11,0,1,2,0
CN,2020-07-05,1,1,0,0,0,0
CT,2020-07-05,267,263,0,4,0,0
EX,2020-07-05,7,7,0,0,0,0
GA,2020-07-05,27,27,0,0,0,0
IB,2020-07-05,3,3,0,0,0,0
MC,2020-07-05,7,7,0,0,0,0
MD,2020-07-05,33,33,0,0,0,0
ML,2020-07-05,0,0,0,0,0,0
NC,2020-07-05,1,1,0,0,0,0
PV,2020-07-05,33,16,0,17,0,0
RI,2020-07-05,1,1,0,0,0,0
VC,2020-07-05,11,4,0,0,0,7
AN,2020-07-06,22,22,0,0,0,0
AR,2020-07-06,76,76,0,0,0,0
AS,2020-07-06,0,0,0,0,0,0
CB,2020-07-06,0,0,0,0,0,0
CE,2020-07-06,0,0,0,0,0,0
CL,2020-07-06,16,14,0,0,2,0
CM,2020-07-06,28,28,0,0,0,0
CN,2020-07-06,1,1,0,0,0,0
